Branche ,Date, Committer, #Files ,Cov Lines ,Tot lines ,Percentage ,Url ,Local ref
 master ,Fri Oct 06 00:00:00 CEST 2017, by vlm, 47 ,3842 ,6568 ,58.5 ,https://coveralls.io/builds/13597875 ,70
 master ,Fri Oct 06 00:00:00 CEST 2017, by web-flow, 47 ,3842 ,6568 ,58.5 ,https://coveralls.io/builds/13600390 ,71
 master ,Fri Oct 06 00:00:00 CEST 2017, by web-flow, 47 ,3842 ,6574 ,58.44 ,https://coveralls.io/builds/13611401 ,72
 master ,Fri Oct 06 00:00:00 CEST 2017, by web-flow, 47 ,3842 ,6574 ,58.44 ,https://coveralls.io/builds/13611437 ,73
 master ,Fri Oct 06 00:00:00 CEST 2017, by web-flow, 47 ,3842 ,6574 ,58.44 ,https://coveralls.io/builds/13611546 ,74
 master ,Fri Oct 06 00:00:00 CEST 2017, by web-flow, 47 ,3842 ,6574 ,58.44 ,https://coveralls.io/builds/13611564 ,75
 master ,Sun Oct 08 00:00:00 CEST 2017, by vlm, 48 ,3842 ,6583 ,58.36 ,https://coveralls.io/builds/13620673 ,76
 master ,Sun Oct 08 00:00:00 CEST 2017, by vlm, 48 ,3842 ,6583 ,58.36 ,https://coveralls.io/builds/13624541 ,77
 master ,Mon Oct 09 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6603 ,58.2 ,https://coveralls.io/builds/13626607 ,80
 master ,Mon Oct 09 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6603 ,58.2 ,https://coveralls.io/builds/13626739 ,81
 master ,Mon Oct 09 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6603 ,58.2 ,https://coveralls.io/builds/13627015 ,82
 master ,Mon Oct 09 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6603 ,58.2 ,https://coveralls.io/builds/13627110 ,83
 master ,Mon Oct 09 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6603 ,58.2 ,https://coveralls.io/builds/13627526 ,84
 master ,Mon Oct 09 00:00:00 CEST 2017, by web-flow, 49 ,3843 ,6603 ,58.2 ,https://coveralls.io/builds/13637550 ,85
 master ,Tue Oct 10 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6603 ,58.2 ,https://coveralls.io/builds/13642537 ,88
 master ,Tue Oct 10 00:00:00 CEST 2017, by web-flow, 49 ,3843 ,6603 ,58.2 ,https://coveralls.io/builds/13642724 ,89
 master ,Tue Oct 10 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6603 ,58.2 ,https://coveralls.io/builds/13644841 ,90
 master ,Tue Oct 10 00:00:00 CEST 2017, by web-flow, 49 ,3843 ,6603 ,58.2 ,https://coveralls.io/builds/13651291 ,91
 master ,Tue Oct 10 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6603 ,58.2 ,https://coveralls.io/builds/13652550 ,92
 master ,Wed Oct 11 00:00:00 CEST 2017, by vlm, 49 ,3842 ,6603 ,58.19 ,https://coveralls.io/builds/13663794 ,93
 master ,Thu Oct 12 00:00:00 CEST 2017, by web-flow, 49 ,3842 ,6603 ,58.19 ,https://coveralls.io/builds/13688722 ,94
 master ,Fri Oct 13 00:00:00 CEST 2017, by web-flow, 49 ,3842 ,6603 ,58.19 ,https://coveralls.io/builds/13701022 ,95
 master ,Fri Oct 13 00:00:00 CEST 2017, by vlm, 49 ,3842 ,6605 ,58.17 ,https://coveralls.io/builds/13701674 ,96
 master ,Sat Oct 14 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6553 ,58.64 ,https://coveralls.io/builds/13715796 ,01
 master ,Tue Oct 17 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6553 ,58.64 ,https://coveralls.io/builds/13747587 ,03
 master ,Wed Oct 18 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6555 ,58.63 ,https://coveralls.io/builds/13767132 ,05
 master ,Wed Oct 18 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6555 ,58.63 ,https://coveralls.io/builds/13767207 ,06
 master ,Wed Oct 18 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6555 ,58.63 ,https://coveralls.io/builds/13768688 ,07
 master ,Wed Oct 18 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6555 ,58.63 ,https://coveralls.io/builds/13777586 ,08
 master ,Wed Oct 18 00:00:00 CEST 2017, by web-flow, 62 ,7665 ,10812 ,70.89 ,https://coveralls.io/builds/13780817 ,09
 master ,Wed Oct 18 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6555 ,58.63 ,https://coveralls.io/builds/13783617 ,10
 master ,Wed Oct 18 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6555 ,58.63 ,https://coveralls.io/builds/13783691 ,11
 master ,Wed Oct 18 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6555 ,58.63 ,https://coveralls.io/builds/13783743 ,12
 master ,Wed Oct 18 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6555 ,58.63 ,https://coveralls.io/builds/13783795 ,13
 master ,Wed Oct 18 00:00:00 CEST 2017, by vlm, 49 ,3843 ,6555 ,58.63 ,https://coveralls.io/builds/13783819 ,14
 master ,Thu Oct 19 00:00:00 CEST 2017, by vlm, 62 ,7687 ,10833 ,70.96 ,https://coveralls.io/builds/13790286 ,31
 master ,Thu Oct 19 00:00:00 CEST 2017, by vlm, 62 ,7687 ,10833 ,70.96 ,https://coveralls.io/builds/13790777 ,32
 master ,Thu Oct 19 00:00:00 CEST 2017, by web-flow, 62 ,7745 ,10914 ,70.96 ,https://coveralls.io/builds/13796392 ,33
 master ,Fri Oct 20 00:00:00 CEST 2017, by web-flow, 62 ,7745 ,10914 ,70.96 ,https://coveralls.io/builds/13804002 ,34
 master ,Fri Oct 20 00:00:00 CEST 2017, by web-flow, 62 ,7687 ,10833 ,70.96 ,https://coveralls.io/builds/13804096 ,35
 master ,Fri Oct 20 00:00:00 CEST 2017, by vlm, 62 ,7688 ,10833 ,70.97 ,https://coveralls.io/builds/13809701 ,37
 master ,Fri Oct 20 00:00:00 CEST 2017, by web-flow, 62 ,7781 ,10914 ,71.29 ,https://coveralls.io/builds/13812339 ,38
 master ,Sat Oct 21 00:00:00 CEST 2017, by vlm, 62 ,7781 ,10914 ,71.29 ,https://coveralls.io/builds/13820532 ,39
 master ,Sat Oct 21 00:00:00 CEST 2017, by vlm, 62 ,7780 ,10912 ,71.3 ,https://coveralls.io/builds/13826232 ,42
 master ,Sat Oct 21 00:00:00 CEST 2017, by vlm, 62 ,7780 ,10912 ,71.3 ,https://coveralls.io/builds/13827153 ,43
 master ,Sun Oct 22 00:00:00 CEST 2017, by web-flow, 62 ,7782 ,10956 ,71.03 ,https://coveralls.io/builds/13830434 ,44
 master ,Mon Oct 23 00:00:00 CEST 2017, by web-flow, 62 ,7784 ,10916 ,71.31 ,https://coveralls.io/builds/13837542 ,45
 master ,Tue Oct 24 00:00:00 CEST 2017, by web-flow, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/13856097 ,46
 master ,Tue Oct 24 00:00:00 CEST 2017, by web-flow, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/13856114 ,47
 master ,Tue Oct 24 00:00:00 CEST 2017, by web-flow, 62 ,7780 ,10912 ,71.3 ,https://coveralls.io/builds/13856213 ,48
 master ,Tue Oct 24 00:00:00 CEST 2017, by vlm, 62 ,7780 ,10912 ,71.3 ,https://coveralls.io/builds/13856299 ,49
 master ,Tue Oct 24 00:00:00 CEST 2017, by web-flow, 62 ,7786 ,10916 ,71.33 ,https://coveralls.io/builds/13856384 ,50
 master ,Tue Oct 24 00:00:00 CEST 2017, by vlm, 62 ,7780 ,10912 ,71.3 ,https://coveralls.io/builds/13856753 ,51
 master ,Tue Oct 24 00:00:00 CEST 2017, by web-flow, 62 ,7782 ,10956 ,71.03 ,https://coveralls.io/builds/13857072 ,52
 master ,Tue Oct 24 00:00:00 CEST 2017, by web-flow, 62 ,7780 ,10912 ,71.3 ,https://coveralls.io/builds/13858418 ,53
 master ,Wed Oct 25 00:00:00 CEST 2017, by web-flow, 62 ,7786 ,10916 ,71.33 ,https://coveralls.io/builds/13893589 ,65
 master ,Thu Oct 26 00:00:00 CEST 2017, by vlm, 62 ,7786 ,10916 ,71.33 ,https://coveralls.io/builds/13896276 ,66
 master ,Thu Oct 26 00:00:00 CEST 2017, by vlm, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/13897365 ,67
 master ,Thu Oct 26 00:00:00 CEST 2017, by web-flow, 62 ,7789 ,10960 ,71.07 ,https://coveralls.io/builds/13897858 ,68
 master ,Sat Oct 28 00:00:00 CEST 2017, by vlm, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/13931278 ,69
 master ,Sun Oct 29 00:00:00 CEST 2017, by web-flow, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/13942647 ,70
 master ,Wed Nov 01 00:00:00 CET 2017, by vlm, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/13980697 ,71
 master ,Wed Nov 01 00:00:00 CET 2017, by vlm, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/13981098 ,72
 master ,Wed Nov 01 00:00:00 CET 2017, by vlm, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/13981652 ,73
 master ,Wed Nov 01 00:00:00 CET 2017, by web-flow, 62 ,7768 ,10916 ,71.16 ,https://coveralls.io/builds/13986853 ,74
 master ,Wed Nov 01 00:00:00 CET 2017, by web-flow, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/13991886 ,75
 master ,Thu Nov 02 00:00:00 CET 2017, by web-flow, 62 ,7789 ,10960 ,71.07 ,https://coveralls.io/builds/14000027 ,76
 master ,Thu Nov 02 00:00:00 CET 2017, by web-flow, 62 ,7789 ,10960 ,71.07 ,https://coveralls.io/builds/14000103 ,77
 master ,Thu Nov 02 00:00:00 CET 2017, by web-flow, 62 ,7809 ,10933 ,71.43 ,https://coveralls.io/builds/14002185 ,78
 master ,Thu Nov 02 00:00:00 CET 2017, by web-flow, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/14015520 ,79
 master ,Sat Nov 04 00:00:00 CET 2017, by web-flow, 63 ,7847 ,10983 ,71.45 ,https://coveralls.io/builds/14039566 ,80
 master ,Sun Nov 05 00:00:00 CET 2017, by web-flow, 62 ,7789 ,10960 ,71.07 ,https://coveralls.io/builds/14044669 ,82
 master ,Sun Nov 05 00:00:00 CET 2017, by web-flow, 62 ,7789 ,10919 ,71.33 ,https://coveralls.io/builds/14047129 ,83
 master ,Mon Nov 06 00:00:00 CET 2017, by vlm, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/14051050 ,86
 master ,Mon Nov 06 00:00:00 CET 2017, by web-flow, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/14051250 ,87
 master ,Mon Nov 06 00:00:00 CET 2017, by vlm, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/14051247 ,88
 master ,Mon Nov 06 00:00:00 CET 2017, by vlm, 62 ,7787 ,10916 ,71.34 ,https://coveralls.io/builds/14051379 ,89
 master ,Mon Nov 06 00:00:00 CET 2017, by vlm, 63 ,7986 ,11260 ,70.92 ,https://coveralls.io/builds/14053817 ,93
 master ,Tue Nov 07 00:00:00 CET 2017, by vlm, 63 ,7986 ,11260 ,70.92 ,https://coveralls.io/builds/14077076 ,94
 master ,Thu Nov 09 00:00:00 CET 2017, by web-flow, 63 ,7986 ,11260 ,70.92 ,https://coveralls.io/builds/14111799 ,95
 master ,Thu Nov 09 00:00:00 CET 2017, by web-flow, 63 ,7986 ,11260 ,70.92 ,https://coveralls.io/builds/14111989 ,96
 master ,Sun Nov 12 00:00:00 CET 2017, by web-flow, 63 ,8063 ,11301 ,71.35 ,https://coveralls.io/builds/14162008 ,00
 master ,Sun Nov 12 00:00:00 CET 2017, by vlm, 63 ,8061 ,11298 ,71.35 ,https://coveralls.io/builds/14157242 ,97
 master ,Sun Nov 12 00:00:00 CET 2017, by vlm, 63 ,8061 ,11298 ,71.35 ,https://coveralls.io/builds/14157250 ,98
 master ,Sun Nov 12 00:00:00 CET 2017, by web-flow, 63 ,8102 ,11338 ,71.46 ,https://coveralls.io/builds/14161067 ,99
 master ,Tue Nov 14 00:00:00 CET 2017, by vlm, 63 ,8087 ,11326 ,71.4 ,https://coveralls.io/builds/14189698 ,13
 master ,Tue Nov 14 00:00:00 CET 2017, by web-flow, 63 ,8122 ,11401 ,71.24 ,https://coveralls.io/builds/14189837 ,14
 master ,Tue Nov 14 00:00:00 CET 2017, by web-flow, 63 ,8123 ,11402 ,71.24 ,https://coveralls.io/builds/14195076 ,15
 master ,Tue Nov 14 00:00:00 CET 2017, by web-flow, 63 ,8123 ,11402 ,71.24 ,https://coveralls.io/builds/14195880 ,16
 master ,Tue Nov 14 00:00:00 CET 2017, by web-flow, 63 ,8123 ,11402 ,71.24 ,https://coveralls.io/builds/14197057 ,17
 master ,Tue Nov 14 00:00:00 CET 2017, by web-flow, 63 ,8123 ,11402 ,71.24 ,https://coveralls.io/builds/14201427 ,18
 master ,Tue Nov 14 00:00:00 CET 2017, by web-flow, 63 ,8123 ,11402 ,71.24 ,https://coveralls.io/builds/14201870 ,19
 master ,Wed Nov 15 00:00:00 CET 2017, by vlm, 63 ,8087 ,11326 ,71.4 ,https://coveralls.io/builds/14208437 ,20
 master ,Wed Nov 15 00:00:00 CET 2017, by web-flow, 63 ,8123 ,11402 ,71.24 ,https://coveralls.io/builds/14208812 ,21
 master ,Wed Nov 15 00:00:00 CET 2017, by web-flow, 63 ,8123 ,11402 ,71.24 ,https://coveralls.io/builds/14208934 ,22
 master ,Wed Nov 15 00:00:00 CET 2017, by web-flow, 63 ,8123 ,11402 ,71.24 ,https://coveralls.io/builds/14209312 ,23
 master ,Wed Nov 15 00:00:00 CET 2017, by vlm, 63 ,8087 ,11326 ,71.4 ,https://coveralls.io/builds/14210108 ,24
 master ,Wed Nov 15 00:00:00 CET 2017, by web-flow, 63 ,8089 ,11370 ,71.14 ,https://coveralls.io/builds/14213227 ,26
 master ,Wed Nov 15 00:00:00 CET 2017, by web-flow, 63 ,8089 ,11370 ,71.14 ,https://coveralls.io/builds/14213223 ,27
 master ,Wed Nov 15 00:00:00 CET 2017, by web-flow, 63 ,8129 ,11366 ,71.52 ,https://coveralls.io/builds/14213894 ,28
 master ,Fri Nov 17 00:00:00 CET 2017, by web-flow, 63 ,8129 ,11366 ,71.52 ,https://coveralls.io/builds/14246349 ,29
 master ,Fri Nov 17 00:00:00 CET 2017, by web-flow, 63 ,8123 ,11402 ,71.24 ,https://coveralls.io/builds/14252954 ,30
 master ,Sat Nov 18 00:00:00 CET 2017, by vlm, 63 ,8123 ,11402 ,71.24 ,https://coveralls.io/builds/14265125 ,31
 master ,Sat Nov 18 00:00:00 CET 2017, by vlm, 63 ,8123 ,11402 ,71.24 ,https://coveralls.io/builds/14265176 ,32
 master ,Sat Nov 18 00:00:00 CET 2017, by web-flow, 63 ,8166 ,11442 ,71.37 ,https://coveralls.io/builds/14265483 ,33
 master ,Sat Nov 18 00:00:00 CET 2017, by web-flow, 63 ,8125 ,11446 ,70.99 ,https://coveralls.io/builds/14265510 ,34
 master ,Sat Nov 18 00:00:00 CET 2017, by vlm, 63 ,8127 ,11417 ,71.18 ,https://coveralls.io/builds/14269383 ,35
 master ,Sun Nov 19 00:00:00 CET 2017, by web-flow, 63 ,8130 ,11427 ,71.15 ,https://coveralls.io/builds/14271542 ,40
 master ,Sun Nov 19 00:00:00 CET 2017, by web-flow, 63 ,8130 ,11427 ,71.15 ,https://coveralls.io/builds/14271709 ,41
 master ,Sun Nov 19 00:00:00 CET 2017, by web-flow, 63 ,8130 ,11427 ,71.15 ,https://coveralls.io/builds/14271812 ,42
 master ,Sun Nov 19 00:00:00 CET 2017, by web-flow, 63 ,8130 ,11429 ,71.13 ,https://coveralls.io/builds/14271846 ,43
 master ,Sun Nov 19 00:00:00 CET 2017, by web-flow, 63 ,8130 ,11429 ,71.13 ,https://coveralls.io/builds/14271878 ,44
 master ,Sun Nov 19 00:00:00 CET 2017, by web-flow, 63 ,8130 ,11429 ,71.13 ,https://coveralls.io/builds/14271940 ,45
 master ,Sun Nov 19 00:00:00 CET 2017, by web-flow, 63 ,8130 ,11429 ,71.13 ,https://coveralls.io/builds/14272013 ,46
 master ,Sun Nov 19 00:00:00 CET 2017, by web-flow, 63 ,8130 ,11429 ,71.13 ,https://coveralls.io/builds/14273902 ,47
 master ,Mon Nov 20 00:00:00 CET 2017, by web-flow, 63 ,8130 ,11429 ,71.13 ,https://coveralls.io/builds/14279107 ,48
 master ,Mon Nov 20 00:00:00 CET 2017, by web-flow, 63 ,8130 ,11429 ,71.13 ,https://coveralls.io/builds/14291178 ,49
 master ,Tue Nov 21 00:00:00 CET 2017, by vlm, 64 ,8187 ,11511 ,71.12 ,https://coveralls.io/builds/14300394 ,52
 master ,Tue Nov 21 00:00:00 CET 2017, by vlm, 64 ,8187 ,11511 ,71.12 ,https://coveralls.io/builds/14301299 ,53
 master ,Wed Nov 22 00:00:00 CET 2017, by web-flow, 64 ,8190 ,11523 ,71.08 ,https://coveralls.io/builds/14316928 ,58
 master ,Wed Nov 22 00:00:00 CET 2017, by web-flow, 64 ,8191 ,11525 ,71.07 ,https://coveralls.io/builds/14318540 ,59
 master ,Wed Nov 22 00:00:00 CET 2017, by web-flow, 64 ,8188 ,11513 ,71.12 ,https://coveralls.io/builds/14326183 ,60
 master ,Wed Nov 29 00:00:00 CET 2017, by web-flow, 64 ,8191 ,11525 ,71.07 ,https://coveralls.io/builds/14413811 ,61
 master ,Wed Nov 29 00:00:00 CET 2017, by web-flow, 64 ,8191 ,11525 ,71.07 ,https://coveralls.io/builds/14414393 ,62
 master ,Wed Nov 29 00:00:00 CET 2017, by web-flow, 64 ,8192 ,11537 ,71.01 ,https://coveralls.io/builds/14415588 ,65
 master ,Fri Dec 01 00:00:00 CET 2017, by web-flow, 64 ,8192 ,11537 ,71.01 ,https://coveralls.io/builds/14451163 ,66
 master ,Fri Dec 01 00:00:00 CET 2017, by web-flow, 64 ,8192 ,11537 ,71.01 ,https://coveralls.io/builds/14452631 ,67
 master ,Fri Dec 01 00:00:00 CET 2017, by web-flow, 64 ,8192 ,11537 ,71.01 ,https://coveralls.io/builds/14454096 ,68
 master ,Fri Dec 01 00:00:00 CET 2017, by web-flow, 64 ,8192 ,11533 ,71.03 ,https://coveralls.io/builds/14464314 ,69
 master ,Thu Jan 11 00:00:00 CET 2018, by web-flow, 64 ,8230 ,11551 ,71.25 ,https://coveralls.io/builds/15000450 ,70
 master ,Sat Jan 13 00:00:00 CET 2018, by web-flow, 64 ,8191 ,11515 ,71.13 ,https://coveralls.io/builds/15036807 ,71
 master ,Sun Jan 14 00:00:00 CET 2018, by web-flow, 64 ,8191 ,11515 ,71.13 ,https://coveralls.io/builds/15040407 ,72
 master ,Sun Jan 14 00:00:00 CET 2018, by web-flow, 64 ,8190 ,11514 ,71.13 ,https://coveralls.io/builds/15040942 ,73
 master ,Mon Jan 15 00:00:00 CET 2018, by web-flow, 64 ,8195 ,11514 ,71.17 ,https://coveralls.io/builds/15048843 ,76
 master ,Mon Jan 15 00:00:00 CET 2018, by web-flow, 64 ,8279 ,11602 ,71.36 ,https://coveralls.io/builds/15049332 ,77
 master ,Tue Jan 16 00:00:00 CET 2018, by web-flow, 64 ,8276 ,11602 ,71.33 ,https://coveralls.io/builds/15063848 ,80
 master ,Tue Jan 16 00:00:00 CET 2018, by web-flow, 64 ,8284 ,11610 ,71.35 ,https://coveralls.io/builds/15065314 ,81
 master ,Sun Jan 21 00:00:00 CET 2018, by web-flow, 64 ,8189 ,11555 ,70.87 ,https://coveralls.io/builds/15148901 ,83
 master ,Mon Jan 22 00:00:00 CET 2018, by web-flow, 64 ,8189 ,11555 ,70.87 ,https://coveralls.io/builds/15153070 ,84
 master ,Tue Jan 23 00:00:00 CET 2018, by web-flow, 64 ,8285 ,11611 ,71.35 ,https://coveralls.io/builds/15178576 ,85
 master ,Wed Jan 24 00:00:00 CET 2018, by web-flow, 64 ,8289 ,11615 ,71.36 ,https://coveralls.io/builds/15196730 ,86
 master ,Fri Jan 26 00:00:00 CET 2018, by web-flow, 64 ,8189 ,11555 ,70.87 ,https://coveralls.io/builds/15231709 ,87
 master ,Fri Feb 02 00:00:00 CET 2018, by web-flow, 64 ,8289 ,11615 ,71.36 ,https://coveralls.io/builds/15346000 ,88
 master ,Sat Feb 03 00:00:00 CET 2018, by web-flow, 64 ,8289 ,11615 ,71.36 ,https://coveralls.io/builds/15358711 ,90
 master ,Thu Feb 08 00:00:00 CET 2018, by web-flow, 64 ,8299 ,11635 ,71.33 ,https://coveralls.io/builds/15434667 ,91
 master ,Fri Feb 09 00:00:00 CET 2018, by web-flow, 64 ,8299 ,11635 ,71.33 ,https://coveralls.io/builds/15446912 ,92
 master ,Fri Feb 09 00:00:00 CET 2018, by web-flow, 64 ,8300 ,11637 ,71.32 ,https://coveralls.io/builds/15447179 ,95
 master ,Fri Feb 09 00:00:00 CET 2018, by web-flow, 64 ,8310 ,11643 ,71.37 ,https://coveralls.io/builds/15447812 ,97
 master ,Fri Feb 09 00:00:00 CET 2018, by web-flow, 64 ,8310 ,11643 ,71.37 ,https://coveralls.io/builds/15447927 ,98
 master ,Fri Feb 09 00:00:00 CET 2018, by web-flow, 64 ,8189 ,11555 ,70.87 ,https://coveralls.io/builds/15448683 ,99
 master ,Tue Feb 20 00:00:00 CET 2018, by web-flow, 64 ,8187 ,11511 ,71.12 ,https://coveralls.io/builds/15604102 ,00
 master ,Tue Feb 20 00:00:00 CET 2018, by web-flow, 64 ,8187 ,11511 ,71.12 ,https://coveralls.io/builds/15604218 ,01
 master ,Sun Mar 04 00:00:00 CET 2018, by web-flow, 64 ,8311 ,11644 ,71.38 ,https://coveralls.io/builds/15799115 ,02
 master ,Thu Mar 29 00:00:00 CEST 2018, by web-flow, 64 ,8193 ,11517 ,71.14 ,https://coveralls.io/builds/16249300 ,03
 master ,Thu Mar 29 00:00:00 CEST 2018, by web-flow, 64 ,8196 ,11523 ,71.13 ,https://coveralls.io/builds/16250096 ,05
 master ,Thu Apr 12 00:00:00 CEST 2018, by web-flow, 64 ,8187 ,11511 ,71.12 ,https://coveralls.io/builds/16486177 ,06
 master ,Wed Apr 18 00:00:00 CEST 2018, by web-flow, 64 ,8193 ,11516 ,71.14 ,https://coveralls.io/builds/16576606 ,07
 patch-1 DEFAULT BRANCH ,Thu Apr 19 00:00:00 CEST 2018, by web-flow, 64 ,8193 ,11517 ,71.14 ,https://coveralls.io/builds/16591315 ,08
 master ,Wed Apr 25 00:00:00 CEST 2018, by web-flow, 64 ,8187 ,11511 ,71.12 ,https://coveralls.io/builds/16699915 ,09
 master ,Wed Apr 25 00:00:00 CEST 2018, by web-flow, 64 ,8187 ,11511 ,71.12 ,https://coveralls.io/builds/16700870 ,10
 master ,Wed May 23 00:00:00 CEST 2018, by web-flow, 64 ,8187 ,11511 ,71.12 ,https://coveralls.io/builds/17134402 ,11
 patch-1 DEFAULT BRANCH ,Tue Sep 11 00:00:00 CEST 2018, by web-flow, 64 ,8437 ,11797 ,71.52 ,https://coveralls.io/builds/18947458 ,12
 patch-1 DEFAULT BRANCH ,Thu Sep 27 00:00:00 CEST 2018, by web-flow, 64 ,8190 ,11534 ,71.01 ,https://coveralls.io/builds/19217949 ,13
 patch-1 DEFAULT BRANCH ,Fri Sep 28 00:00:00 CEST 2018, by web-flow, 64 ,8197 ,11524 ,71.13 ,https://coveralls.io/builds/19243159 ,14
 patch-1 DEFAULT BRANCH ,Sun Sep 30 00:00:00 CEST 2018, by web-flow, 64 ,8190 ,11533 ,71.01 ,https://coveralls.io/builds/19269370 ,15
 master ,Tue Jan 22 00:00:00 CET 2019, by vlm, 64 ,8187 ,11511 ,71.12 ,https://coveralls.io/builds/21196887 ,24
 master ,Tue Jan 22 00:00:00 CET 2019, by vlm, 65 ,8194 ,11520 ,71.13 ,https://coveralls.io/builds/21198059 ,26
 master ,Sun Jan 27 00:00:00 CET 2019, by vlm, 66 ,8228 ,11583 ,71.04 ,https://coveralls.io/builds/21300984 ,32
 master ,Mon Jan 28 00:00:00 CET 2019, by vlm, 66 ,8228 ,11583 ,71.04 ,https://coveralls.io/builds/21302719 ,33
 master ,Mon Jan 28 00:00:00 CET 2019, by vlm, 66 ,8228 ,11583 ,71.04 ,https://coveralls.io/builds/21302730 ,34
 master ,Mon Jan 28 00:00:00 CET 2019, by vlm, 66 ,8228 ,11583 ,71.04 ,https://coveralls.io/builds/21302840 ,35
 master ,Fri Feb 08 00:00:00 CET 2019, Per Sandström, 0 ,0 ,0 ,0.0 ,https://coveralls.io/builds/21529279 ,49
 master ,Sun Feb 10 00:00:00 CET 2019, by vlm, 66 ,8228 ,11583 ,71.04 ,https://coveralls.io/builds/21553441 ,36
 master ,Sun Feb 10 00:00:00 CET 2019, by vlm, 66 ,8228 ,11583 ,71.04 ,https://coveralls.io/builds/21553449 ,37
 master ,Sun Mar 31 00:00:00 CET 2019, by web-flow, 66 ,8228 ,11583 ,71.04 ,https://coveralls.io/builds/22509032 ,38
 master ,Fri Apr 19 00:00:00 CEST 2019, by web-flow, 66 ,8228 ,11583 ,71.04 ,https://coveralls.io/builds/22908044 ,39
 patch-1 DEFAULT BRANCH ,Thu Jun 06 00:00:00 CEST 2019, by web-flow, 66 ,8228 ,11583 ,71.04 ,https://coveralls.io/builds/23827619 ,40
 master ,Sun Aug 11 00:00:00 CEST 2019, by vlm, 66 ,8223 ,11597 ,70.91 ,https://coveralls.io/builds/25104902 ,41
 master ,Fri Aug 23 00:00:00 CEST 2019, by web-flow, 66 ,8223 ,11597 ,70.91 ,https://coveralls.io/builds/25317411 ,43
 master ,Fri Aug 23 00:00:00 CEST 2019, by web-flow, 66 ,8223 ,11597 ,70.91 ,https://coveralls.io/builds/25317626 ,44
 master ,Sat Aug 24 00:00:00 CEST 2019, by vlm, 66 ,8223 ,11597 ,70.91 ,https://coveralls.io/builds/25327236 ,45
 master ,Fri Sep 27 00:00:00 CEST 2019, by web-flow, 66 ,8223 ,11597 ,70.91 ,https://coveralls.io/builds/25983157 ,46
 master ,Sat Sep 28 00:00:00 CEST 2019, by vlm, 66 ,8223 ,11597 ,70.91 ,https://coveralls.io/builds/25986501 ,47
 patch-1 DEFAULT BRANCH ,Thu Jan 30 00:00:00 CET 2020, by web-flow, 66 ,8223 ,11597 ,70.91 ,https://coveralls.io/builds/28426440 ,48
 patch-1 DEFAULT BRANCH ,Tue Jul 07 00:00:00 CEST 2020, by vlm, 66 ,8223 ,11597 ,70.91 ,https://coveralls.io/builds/31902013 ,52
 patch-1 DEFAULT BRANCH ,Tue Jul 07 00:00:00 CEST 2020, by web-flow, 66 ,8223 ,11597 ,70.91 ,https://coveralls.io/builds/31902012 ,53
 master ,Tue Jul 07 00:00:00 CEST 2020, by vlm, 66 ,8223 ,11597 ,70.91 ,https://coveralls.io/builds/31902315 ,54
 master ,Tue Jul 07 00:00:00 CEST 2020, by vlm, 66 ,8226 ,11600 ,70.91 ,https://coveralls.io/builds/31902592 ,57
 master ,Tue Jul 07 00:00:00 CEST 2020, by vlm, 66 ,8226 ,11600 ,70.91 ,https://coveralls.io/builds/31902767 ,59
 patch-1 DEFAULT BRANCH ,Wed Jul 15 00:00:00 CEST 2020, by web-flow, 66 ,8229 ,11698 ,70.35 ,https://coveralls.io/builds/32076863 ,62
 patch-1 DEFAULT BRANCH ,Fri Sep 04 00:00:00 CEST 2020, by web-flow, 66 ,8226 ,11605 ,70.88 ,https://coveralls.io/builds/33236395 ,64
